bus_id,vm_avg,z_voltage
1,1.03,0.9999999921971545
2,1.03000001163823,0.9777425540659122
3,1.0407730770897097,0.9901203245618594
4,1.0287535573012705,0.9999999708154954
5,1.0407730872794325,0.9999999922172802
6,1.050000005248579,1.0000000048154283
7,1.0342680431364635,0.9999999929671627
8,1.0387426269472921,0.987890885386796
9,1.0387426197251528,0.9878485134157251
10,1.038742634255776,0.987848526698037
11,1.0300064690263868,0.977749917808493
12,1.0407733654762483,0.9900921260956601
13,1.0379879438003101,0.989321827872679
14,1.0342761498452757,0.9827429186257548
15,1.040773365343086,0.9900820762744809
16,1.0387426245517801,0.9878485157060314
17,1.0387426250293956,0.9878485164869153
