bus_id,vm_avg,z_voltage
1,1.03,0.996415481728064
2,1.0300000041894743,0.97774254557152
3,1.0366563561867996,0.9984322505564771
4,1.0300064624074434,0.9777988503692997
5,1.0366506815889551,0.9999999943983344
6,1.0443162677841005,0.9937867718820097
7,1.0338644305329165,0.999999992164556
8,1.0380627072721225,0.9892916398593858
9,1.0380627209295408,0.9892532763088753
10,1.038062709348745,0.9892532514970347
11,1.0300064582149242,0.9777499054795221
12,1.0359228571270727,0.9999999993247938
13,1.0379831006193536,0.9891309650428722
14,1.0338708646056267,0.9958796139415762
15,1.0380627192057872,0.9892532675942026
16,1.0380627191700962,0.989253267523142
