bus_id,vm_avg,z_voltage
1,1.03,0.977827947677955
2,1.030000011642142,0.9777425512143731
3,1.032400168454875,0.9999999871573644
4,1.029930533609866,0.977719431999036
5,1.0323952883334582,0.9999999922085878
6,1.0500000052482208,1.0000000048150377
7,1.0302431240744891,0.9999999824538739
8,1.036741951585945,1.0000000020594104
9,1.0367419538206104,0.9867549005782266
10,1.0367419626720757,0.9867549069739951
11,1.029999965347413,0.9777424984217918
12,1.0299999866490461,0.9999999921934245
13,1.0359635466070707,1.0000000026888458
14,1.0360266426602276,1.0000000018041253
15,1.0299999946500982,0.9777425346931468
16,1.0367419591357974,0.9867549042174444
17,1.0302431240744694,0.9780882618454257
18,1.0367419538208171,0.9867549009462833
