bus_id,vm_avg,z_voltage
1,1.03,0.9779320788922382
2,1.030000004189582,0.9777425455716316
3,1.0336872892942692,0.9999999941074181
4,1.0300046831329686,0.9777973371589282
5,1.0336818180611445,0.9999999897559331
6,1.0421740257231598,0.9914227795488428
7,1.0328006379309727,0.9999999922042048
8,1.0359678550249078,0.9999999918879177
9,1.03596786722791,0.9860969548141798
10,1.0359678543535338,0.9860969304972994
11,1.030004678939505,0.9777478764790158
12,1.0329522528014152,0.999999990398548
13,1.0359678714483398,0.9861430500121773
14,1.0328054301859648,0.9811352762692648
15,1.0359678655063649,0.9860969468463998
16,1.0359678654629016,0.9860969467855596
