bus_id,vm_avg,z_voltage
1,1.03,0.9778279470434443
2,1.0300000116418913,0.9777425511783056
3,1.0324001771285671,0.9999999946533378
4,1.0299305308008726,0.9777194291689244
5,1.0323952898944622,0.9999999922050292
6,1.050000005248082,1.0000000048148867
7,1.0302431241356134,0.9999999824043534
8,1.0367419693134658,1.0000000022105844
9,1.0367419715480992,0.9867548953172319
10,1.0367419697292435,0.986754899100427
11,1.0299999653735066,0.9777424984157665
12,1.0299999973481955,0.9999999920485787
13,1.0359635643569398,1.0000000039866874
14,1.0360266604256494,1.000000002198339
15,1.0299999982157497,0.9777425387592946
16,1.0367419733072143,0.9867548980857858
17,1.0302431241355936,0.978088261902201
18,1.0367419715482915,0.9867548957575775
