load_id,proportional,efficiency,min_max,equality_min,jain
1,1.0099999899999998,10.099996188311287,5.319050097522294,10.00050003554287,10.497427376748425
2,1.0099999899999998,1.0000000198598327,5.317771327643548,0.9999999900625062,1.000029969366952
3,1.0099999899999998,10.10000010002817,4.9220489026160585,10.000500037501999,10.499998857239463
4,1.0099999899999998,0.9999999962539107,5.316683556488361,0.9999999900115766,1.000004401759649
5,1.0099999899999998,1.0001973448308774,5.319029645713154,1.0000000267384401,1.007968711677837
6,1.0099999899999998,0.9999999959805121,5.674477487898769,0.99999999000656,10.499999303226904
7,1.0099999899999998,1.0001470094067018,5.319029889799649,1.0000002595141813,1.0944996955606998
8,1.0099999899999998,1.0000071120516332,5.319024796907956,10.000500036261812,10.498772800143604
9,1.0099999899999998,1.0000521136177638,5.319027853539562,10.000500029543991,10.470856231627236
10,1.0099999899999998,1.000021678638433,5.319027628503045,10.00050003388814,10.496589660342144
11,1.0099999899999998,1.0000482144118654,5.319029379644451,10.00050002879746,10.488790641859614
12,1.0099999899999998,0.999999997413203,5.313650859346164,0.9999999900146537,1.000006904617432
13,1.0099999899999998,1.0001011719980448,5.31904826449841,10.000500036307567,10.49807322422587
14,1.0099999899999998,1.000317874374967,5.31902944560425,10.000499994570646,10.462991816613716
15,1.0099999899999998,10.099999967961866,5.313523857154458,10.000500036536787,10.499996830265625
