case,fair_func,period,load_id,weight
motivation_c,proportional,0,5,10.00000009828436
motivation_c,proportional,0,12,10.000000099088979
motivation_c,proportional,0,8,10.000000099479244
motivation_c,proportional,0,1,10.000000099238804
motivation_c,proportional,0,6,10.000000099086211
motivation_c,proportional,0,11,10.000000098983934
motivation_c,proportional,0,9,10.000000098983932
motivation_c,proportional,0,14,10.000000096409714
motivation_c,proportional,0,3,10.000000099402985
motivation_c,proportional,0,7,10.00000009908606
motivation_c,proportional,0,4,10.00000009947625
motivation_c,proportional,0,13,10.000000099408254
motivation_c,proportional,0,15,10.000000099085963
motivation_c,proportional,0,2,10.000000095986449
motivation_c,proportional,0,10,10.000000099076358
motivation_c,proportional,1,5,10.000000098319138
motivation_c,proportional,1,12,10.000000099157484
motivation_c,proportional,1,8,10.000000099519402
motivation_c,proportional,1,1,10.000000099297525
motivation_c,proportional,1,6,10.000000099156667
motivation_c,proportional,1,11,10.000000099062241
motivation_c,proportional,1,9,10.00000009906224
motivation_c,proportional,1,14,10.000000096686168
motivation_c,proportional,1,3,10.000000099424739
motivation_c,proportional,1,7,10.000000099156528
motivation_c,proportional,1,4,10.000000099517015
motivation_c,proportional,1,13,10.000000099434086
motivation_c,proportional,1,15,10.00000009915644
motivation_c,proportional,1,2,10.000000096279294
motivation_c,proportional,1,10,10.00000009914755
motivation_c,proportional,2,5,10.000000098319138
motivation_c,proportional,2,12,10.000000099157484
motivation_c,proportional,2,8,10.000000099519402
motivation_c,proportional,2,1,10.000000099297525
motivation_c,proportional,2,6,10.000000099156667
motivation_c,proportional,2,11,10.000000099062241
motivation_c,proportional,2,9,10.00000009906224
motivation_c,proportional,2,14,10.000000096686168
motivation_c,proportional,2,3,10.000000099424739
motivation_c,proportional,2,7,10.000000099156528
motivation_c,proportional,2,4,10.000000099517015
motivation_c,proportional,2,13,10.000000099434086
motivation_c,proportional,2,15,10.00000009915644
motivation_c,proportional,2,2,10.000000096279294
motivation_c,proportional,2,10,10.00000009914755
