case,fair_func,period,load_id,weight
motivation_c,efficiency,0,5,10.000000099918543
motivation_c,efficiency,0,12,10.00000009988775
motivation_c,efficiency,0,8,10.000000099936184
motivation_c,efficiency,0,1,10.000000099930787
motivation_c,efficiency,0,6,10.000000099959271
motivation_c,efficiency,0,11,10.000000099907663
motivation_c,efficiency,0,9,10.000000099907663
motivation_c,efficiency,0,14,10.000000099560635
motivation_c,efficiency,0,3,10.000000099972846
motivation_c,efficiency,0,7,10.000000099918548
motivation_c,efficiency,0,4,10.000000099934985
motivation_c,efficiency,0,13,10.000000099958946
motivation_c,efficiency,0,15,10.000000099916935
motivation_c,efficiency,0,2,10.000000099375246
motivation_c,efficiency,0,10,10.000000099886815
motivation_c,efficiency,1,5,10.000000099924824
motivation_c,efficiency,1,12,10.000000099896997
motivation_c,efficiency,1,8,10.000000099941106
motivation_c,efficiency,1,1,10.000000099936125
motivation_c,efficiency,1,6,10.000000099962412
motivation_c,efficiency,1,11,10.00000009991478
motivation_c,efficiency,1,9,10.00000009991478
motivation_c,efficiency,1,14,10.000000099594505
motivation_c,efficiency,1,3,10.00000009997494
motivation_c,efficiency,1,7,10.000000099924828
motivation_c,efficiency,1,4,10.000000099958255
motivation_c,efficiency,1,13,10.000000099980324
motivation_c,efficiency,1,15,10.000000099923614
motivation_c,efficiency,1,2,10.000000099440491
motivation_c,efficiency,1,10,10.000000099895539
motivation_c,efficiency,2,5,10.000000099924824
motivation_c,efficiency,2,12,10.000000099896997
motivation_c,efficiency,2,8,10.000000099941106
motivation_c,efficiency,2,1,10.000000099936125
motivation_c,efficiency,2,6,10.000000099962412
motivation_c,efficiency,2,11,10.00000009991478
motivation_c,efficiency,2,9,10.00000009991478
motivation_c,efficiency,2,14,10.000000099594505
motivation_c,efficiency,2,3,10.00000009997494
motivation_c,efficiency,2,7,10.000000099924828
motivation_c,efficiency,2,4,10.000000099958255
motivation_c,efficiency,2,13,10.000000099980324
motivation_c,efficiency,2,15,10.000000099923614
motivation_c,efficiency,2,2,10.000000099440491
motivation_c,efficiency,2,10,10.000000099895539
