alpha,period,lambda,total_shed,max_shed
0.0,1,5.0,3.8361009121513976,1.1463804276238152
0.0,2,5.0,12.48867541786303,7.571966322205082
0.0,3,5.01,19.304920023186938,3.832333845620014
0.0,4,6.4,24.51255900818396,6.534219978971134
0.0,5,17.17,21.832894374360627,6.773087584679255
0.0,6,30.0,21.128745499116842,4.3164890776671125
0.0,7,23.15,14.835061782496902,3.6178825670367436
0.0,8,11.95,7.61114614662713,2.671802915700437
0.09090909090909091,1,5.0,3.9852710009726335,1.0266598073175477
0.09090909090909091,2,5.0,14.294880351294212,2.2635774082437754
0.09090909090909091,3,5.01,19.304920032416536,3.6976699698282895
0.09090909090909091,4,6.4,24.57214141410677,6.064363707536582
0.09090909090909091,5,17.17,21.968830693817043,4.737132647064691
0.09090909090909091,6,30.0,22.891856161582673,3.9016095306385163
0.09090909090909091,7,23.15,15.167074503019133,3.097411224361076
0.09090909090909091,8,11.95,8.347597436261237,2.2864096841223245
0.18181818181818182,1,5.0,4.208785970865968,0.9040115381476758
0.18181818181818182,2,5.0,14.294878679822215,2.263577100568411
0.18181818181818182,3,5.01,19.716556040240544,3.8323338534911615
0.18181818181818182,4,6.4,25.53932136354489,6.359090141749169
0.18181818181818182,5,17.17,23.021172484219793,4.7371326975321
0.18181818181818182,6,30.0,40.1898132120366,6.668057573155507
0.18181818181818182,7,23.15,20.468238515385753,4.215411362886508
0.18181818181818182,8,11.95,8.347597942755565,2.2864098239652604
0.2727272727272727,1,5.0,4.208785154667956,0.9040116476175264
0.2727272727272727,2,5.0,14.294881028101367,2.2635775747827243
0.2727272727272727,3,5.01,20.090860167277025,3.7349493888456107
0.2727272727272727,4,6.4,25.6806334175093,5.977240059450807
0.2727272727272727,5,17.17,23.021172851884998,4.7371327169723525
0.2727272727272727,6,30.0,23.75592513018224,3.8677143649147947
0.2727272727272727,7,23.15,17.706997088101577,3.6447355621146627
0.2727272727272727,8,11.95,8.347597553596762,2.2864097181221115
0.36363636363636365,1,5.0,4.208786307337067,0.9040116602869532
0.36363636363636365,2,5.0,14.294880937294037,2.263577501036373
0.36363636363636365,3,5.01,20.090859182862776,3.734948447925399
0.36363636363636365,4,6.4,25.680633753857855,5.977239926542666
0.36363636363636365,5,17.17,23.021172557631576,4.737132628320912
0.36363636363636365,6,30.0,23.755929126353298,3.8677150112607923
0.36363636363636365,7,23.15,17.706995354100435,3.644734771263197
0.36363636363636365,8,11.95,8.347595900954975,2.286409125830926
0.45454545454545453,1,5.0,4.20885277274784,0.904027374492206
0.45454545454545453,2,5.0,15.728132190577238,2.493115761259565
0.45454545454545453,3,5.01,33.815099195918215,6.286328383227238
0.45454545454545453,4,6.4,25.539424917897833,6.358842574098904
0.45454545454545453,5,17.17,28.432698386199196,5.850678267402802
0.45454545454545453,6,30.0,24.498672896960578,3.6001288858872544
0.45454545454545453,7,23.15,20.46824206260235,4.2154114017578
0.45454545454545453,8,11.95,8.347642749619641,2.286422187506782
0.5454545454545454,1,5.0,4.209068668137174,0.9040727604811637
0.5454545454545454,2,5.0,15.72814326544413,2.4931168446926697
0.5454545454545454,3,5.01,33.81520917013586,6.286347921025966
0.5454545454545454,4,6.4,25.680649684994965,5.97725144627194
0.5454545454545454,5,17.17,28.96921116617469,5.961077572763886
0.5454545454545454,6,30.0,24.49867238456728,3.600128355123451
0.5454545454545454,7,23.15,20.468237725234,4.215411180660381
0.5454545454545454,8,11.95,8.347727909999868,2.2864454209213245
0.6363636363636364,1,5.0,4.208784389967272,0.9040115124658896
0.6363636363636364,2,5.0,14.280064356317872,2.2635777107619415
0.6363636363636364,3,5.01,20.005545204101498,3.585219543546301
0.6363636363636364,4,6.4,25.680627530686824,5.9772401219200555
0.6363636363636364,5,17.17,23.02117302384834,4.737132907504301
0.6363636363636364,6,30.0,24.49867219134014,3.6001281637889333
0.6363636363636364,7,23.15,17.582533546068728,3.508111146386399
0.6363636363636364,8,11.95,8.347597377707029,2.2864097616407917
0.7272727272727273,1,5.0,4.20878452603736,0.9040110114269843
0.7272727272727273,2,5.0,14.280194666553188,2.2635981514869137
0.7272727272727273,3,5.01,20.090862905907894,3.734950986562414
0.7272727272727273,4,6.4,25.68063488076975,5.977241150163495
0.7272727272727273,5,17.17,23.021172804961463,4.7371327553195
0.7272727272727273,6,30.0,24.49867269075439,3.6001281665554545
0.7272727272727273,7,23.15,20.468234263158976,4.215411021950404
0.7272727272727273,8,11.95,8.34759732246096,2.2864096165139385
0.8181818181818182,1,5.0,4.208785979978445,0.9040115305839975
0.8181818181818182,2,5.0,23.60109129870818,3.9294999478150947
0.8181818181818182,3,5.01,20.09086044274265,3.734943687042303
0.8181818181818182,4,6.4,25.680633805345835,5.977239896004731
0.8181818181818182,5,17.17,23.02117266240129,4.737132649960344
0.8181818181818182,6,30.0,24.498672798830572,3.6001281501133313
0.8181818181818182,7,23.15,20.46823626831798,4.215411174546383
0.8181818181818182,8,11.95,8.347597449397554,2.286409688004975
0.9090909090909091,1,5.0,4.20878642870872,0.9040116350665766
0.9090909090909091,2,5.0,25.71719761522451,4.281824325051898
0.9090909090909091,3,5.01,20.410764526324265,3.7944198110523177
0.9090909090909091,4,6.4,25.680633897567223,5.97723990838512
0.9090909090909091,5,17.17,23.021172716304203,4.7371326646065635
0.9090909090909091,6,30.0,24.498672804489434,3.600128154773466
0.9090909090909091,7,23.15,20.46823644073504,4.21541016282163
0.9090909090909091,8,11.95,8.34759749473038,2.286409702488763
1.0,1,5.0,4.20885673902535,0.9040272015890188
1.0,2,5.0,25.717197918485226,4.28182437031914
1.0,3,5.01,35.01874314254293,6.2863906693374805
1.0,4,6.4,25.680636066341204,5.97724431771062
1.0,5,17.17,23.021191606242766,4.737136558165609
1.0,6,30.0,24.49867318728007,3.6001287136670705
1.0,7,23.15,21.052958240937308,4.215411335550758
1.0,8,11.95,8.347635412023976,2.2864204180593877
