bus_id,vm_avg,z_voltage
1,1.0012902891041764,1.0
2,1.001290300069595,1.0
3,1.0001521262997106,1.0
4,0.9993225217480926,1.0
5,1.0001521262997106,1.0
6,1.014889156509222,1.0
7,1.0003483987378479,1.0
8,1.002660592500908,1.0
9,1.0026605931673298,1.0
10,1.0026605924755765,1.0
11,1.0006035501092407,1.0
12,1.0001523934126724,1.0
13,1.0012902908259769,1.0
14,1.0019201950601968,1.0
15,1.0001523934126724,1.0
16,1.0026605931673298,1.0
17,1.0003483987378479,1.0
18,1.0012902908259769,1.0
19,1.0026605931673298,1.0
20,1.0001521262997106,1.0
