bus_id,vm_avg,z_voltage
1,1.03,0.9744338192631019
2,6.882109233067429e-5,1.5710861000600736e-9
3,8.286388749847777e-5,3.912600831713761e-9
4,7.484214615873335e-5,2.5276516354348025e-9
5,8.286388749847777e-5,3.912600831713761e-9
6,0.9688200321384138,0.9015992537564609
7,7.484214615873335e-5,2.5276516354348025e-9
8,7.484214615873335e-5,2.5276516354348025e-9
9,0.9663218018544972,0.8977413252861216
10,6.882109233067429e-5,1.5710861000600736e-9
11,6.88210923306743e-5,1.571086100060075e-9
12,7.484214615873336e-5,2.527651635434803e-9
13,0.9654845561143479,1.0000000042501276
14,0.7769742610626912,0.6020187796250136
15,1.0299999999999974,0.9743940583180842
16,6.882109233067429e-5,1.5710861000600736e-9
17,0.7769742610626912,0.6006232885636033
18,6.882109233067429e-5,1.5710861000600736e-9
