bus_id,vm_avg,z_voltage
1,1.03,0.9999999921481921
2,1.0300000041895938,0.9777425455716623
3,1.0364689791442752,0.9999999868797731
4,1.0300064874863188,0.9777994453035204
5,1.036464467597117,0.9999998774355484
6,1.044316633605051,0.9937851525171671
7,1.03387941719069,0.9999999921516782
8,1.038095679045843,0.9893267507769814
9,1.0380956922645046,0.9893129962663619
10,1.0380956803966164,0.9893129701257016
11,1.0300064832944553,0.977749934079008
12,1.0361779938109967,0.9968351317376047
13,1.0379069087972859,0.9889944236340162
14,1.0338858761555656,0.9999999894979843
15,1.0380956905657095,0.9893129876389816
16,1.0380956905052854,0.9893129874931968
