bus_id,vm_avg,z_voltage
1,1.03,0.9744338124958631
2,6.88208678932867e-5,1.5710553200433281e-9
3,8.28638824298897e-5,3.912600790170647e-9
4,7.484210733696821e-5,2.5276447995668118e-9
5,8.28638824298897e-5,3.912600790170647e-9
6,0.9688200320475997,0.9015992535930939
7,7.484210733696821e-5,2.5276447995668118e-9
8,7.484210733696821e-5,2.5276447995668118e-9
9,0.9663218017640722,0.8977413251232071
10,6.88208678932867e-5,1.5710553200433281e-9
11,6.88208678932867e-5,1.5710553200433281e-9
12,7.484210733696821e-5,2.5276447995668118e-9
13,0.9654845560237062,1.0000000040445338
14,0.7769725789250662,0.6020161381113619
15,1.029999999999615,0.9743940515972906
16,6.88208678932867e-5,1.5710553200433281e-9
17,0.7769725789250662,0.600620653735039
18,6.88208678932867e-5,1.5710553200433281e-9
