bus_id,vm_avg,z_voltage
1,1.03,0.977827237189246
2,1.0300000116421837,0.9777425512099072
3,1.0316152183794753,0.999999986222337
4,1.0298705579435365,0.977662194446048
5,1.0316097275042173,0.9999999922089166
6,1.0500000052491807,1.0000000048160826
7,1.0302430896183994,0.9999999824485171
8,1.0363453453347111,1.0000000015004469
9,1.0363453475691342,0.9858273291300381
10,1.0363453558205327,0.9858273343880667
11,1.0299999308909742,0.9777424591253417
12,1.0299999866527927,0.9777920329603864
13,1.0355669188787566,1.0000000030257132
14,1.0356302355182876,1.000000001825392
15,1.029999994650131,0.9777425346931836
16,1.036345352886305,0.9858273325705158
17,1.0302430896183796,0.9780882264968478
18,1.0363453475693436,0.9858273293697306
