bus_id,vm_avg,z_voltage
1,1.03,0.9999999921415258
2,1.0300000041906356,0.9777425455728369
3,1.036468978992114,0.9999999876533779
4,1.0300064874899313,0.9777987941976499
5,1.036464467421673,0.9999998494292676
6,1.044316633699807,0.9937850324208225
7,1.033879417192724,0.9999999921906885
8,1.0380956790517153,0.9893264026175486
9,1.03809569227089,0.9893131761967253
10,1.0380956803527805,0.9893131497616399
11,1.0300064832947176,0.9777499340792832
12,1.0361779937907978,0.9968367995111216
13,1.037906908798875,0.9889969184388894
14,1.0338858761578635,0.9999999915299574
15,1.038095690545133,0.9893131674603128
16,1.0380956905114183,0.9893131673820648
