bus_id,vm_avg,z_voltage
1,1.03,0.9969386528787717
2,1.0300000041957835,0.9777425455788044
3,1.0366563414657886,0.9984335663810869
4,1.0300064624065248,0.9777992186985942
5,1.0366506686995416,1.0000000042413255
6,1.044316286140239,0.993784380293358
7,1.0338644307940026,0.999999991832356
8,1.0380627071665505,0.9893501047117726
9,1.03806272082025,0.9892461782902029
10,1.0380627111431397,0.9892461627071873
11,1.0300064582134383,0.97774990547806
12,1.0359228460111536,1.0000000034546361
13,1.0379831001320425,0.9891198389278815
14,1.0338708648652515,0.9964118211928926
15,1.0380627191547724,0.9892461721416965
16,1.0380627190626373,0.9892461696039782
