bus_id,vm_avg,z_voltage
1,1.03,0.9999999920444276
2,1.030000004190032,0.977742545572165
3,1.0364689787378703,0.9999999796950265
4,1.030006487486122,0.9777993285533588
5,1.0364644671976295,0.9999997368599589
6,1.0443166340416141,0.9937844793624848
7,1.0338794171927628,0.9999999921430588
8,1.0380956790509748,0.9893254155019819
9,1.038095692269306,0.9893113638228247
10,1.038095680413319,0.9893113379054804
11,1.0300064832942872,0.9777499340787819
12,1.0361779929946298,0.9968351742391612
13,1.0379069088815889,0.9889898152010288
14,1.0338858761574747,0.9999999905122903
15,1.0380956905754903,0.9893113552247093
16,1.0380956905102512,0.98931135507453
