bus_id,vm_avg,z_voltage
1,1.0156802166598953,1.0
2,1.0156802267091274,1.0
3,1.0148371690615532,1.0
4,1.0156469922914668,1.0
5,1.0164245137027708,1.0
6,1.03,1.0
7,1.0156700790565267,1.0
8,1.017167522831501,1.0
9,1.017167522831501,1.0
10,1.017167522831501,1.0
11,1.0156711360001287,1.0
12,1.0156802166598953,1.0
13,1.0156802166598953,1.0
14,1.0164780976932,1.0
15,1.0156802166598953,1.0
16,1.017167522831501,1.0
17,1.0156700790565267,1.0
18,1.0156802166598953,1.0
19,1.017167522831501,1.0
20,1.0164245137027708,1.0
