load_id,proportional,efficiency,min_max,equality_min,jain
1,1.0099999899999998,1.000000010423456,10.1000000978396,10.00050003750156,10.499998484165452
2,1.0099999899999998,1.0000000341519628,10.100000089798883,10.000500037498643,10.499995731541569
3,1.0099999899999998,1.0000000372032465,1.000000103889311,0.9999999901223225,1.000554012163023
4,1.0099999899999998,10.10000009697483,1.0000000116937613,0.9999999900137683,1.0000162941095643
5,1.0099999899999998,1.0001967277639308,1.024846515048906,1.0000003524171437,1.0324399960894974
6,1.0099999899999998,10.100000095672023,10.1000000723471,0.9999999901663322,1.0001153234391775
7,1.0099999899999998,1.0001485247690922,10.093205475694399,1.0000002474807492,1.017247445224715
8,1.0099999899999998,1.0000071346620367,10.09999095945255,10.000500036390653,10.498946660894886
9,1.0099999899999998,1.0002022078292268,10.082407751039865,10.000500037455604,10.49987791646318
10,1.0099999899999998,1.000028317892486,10.099980373277077,10.000500033553609,10.496197314243362
11,1.0099999899999998,1.0000000135383715,10.100000094648093,10.0005000375007,10.499997714680458
12,1.0099999899999998,1.0000000277564645,1.0000000917846898,0.999999990095999,10.499964766536342
13,1.0099999899999998,1.0000000092634256,10.100000097596016,10.000500037501643,10.499998491837152
14,1.0099999899999998,1.0004484079195608,10.099920596376515,10.000500001524331,10.4609266978688
15,1.0099999899999998,1.000000087398129,10.100000000477069,10.000500037458737,10.499987086417981
