case,fair_func,total_demand,total_pshed,total_pd_served,pct_shed,pct_served,objective,jain,palma,gini
motivation_c,efficiency,3466.0,170.0,3296.0,4.904789382573572,95.09521061742643,12750.0,0.06666666666666667,Inf,0.9333333333333333
motivation_c,proportional,3466.0,170.0,3296.0,4.904789382573572,95.09521061742643,16558.838919156875,0.06666666666666667,Inf,0.9333333333333333
motivation_c,min_max,3466.0,170.0,3296.0,4.904789382573572,95.09521061742643,1700.0,0.06666666666666667,Inf,0.9333333333333333
motivation_c,jain,3466.0,170.0,3296.0,4.904789382573572,95.09521061742643,16480.389839695006,0.06666666666666667,Inf,0.9333333333333333
motivation_c,palma,3466.0,1136.0,2330.0,32.77553375649163,67.22446624350836,5700.0,0.6666666666666666,2.0,0.33333333333333326
