load_id,proportional,efficiency,min_max,equality_min,jain
1,1.0099999899999998,10.099996577676944,5.319030574008111,10.000500035307255,10.497477608254597
2,1.0099999899999998,1.0000000226162427,5.3155277128660785,0.9999999900818439,1.000004301737176
3,1.0099999899999998,10.100000099750469,5.371873950155515,10.000500037501968,10.499997029433274
4,1.0099999899999998,0.999999997167921,5.295693339466718,0.9999999900155687,1.0000047305795499
5,1.0099999899999998,1.0001966754032838,5.319020397903176,1.0000000336872539,1.0087454306863943
6,1.0099999899999998,0.9999999969206218,5.31009195691742,0.9999999900084785,10.499999566434166
7,1.0099999899999998,1.000147026707909,5.319030061290214,1.0000003135636832,1.0438587957558725
8,1.0099999899999998,1.0000064539639162,5.319030534437101,10.000500036137405,10.498820212344778
9,1.0099999899999998,1.000048407343031,5.319029573536005,10.000500028507165,10.47298778135215
10,1.0099999899999998,1.0000195872776196,5.3190304202763175,10.000500033542838,10.496721929580987
11,1.0099999899999998,1.0000451001763073,5.319029844975533,10.000500027704495,10.488820961800302
12,1.0099999899999998,0.9999999981408266,5.304235376103748,0.9999999900191837,1.0000074262903114
13,1.0099999899999998,1.0000972162067174,5.319029716881114,10.000500036345121,10.498378518447916
14,1.0099999899999998,1.0002845895762293,5.319030150121342,10.000499990640199,10.463444898580772
15,1.0099999899999998,10.100000010304528,5.320706138301491,0.9999999950124642,10.499995869464858
