bus_id,vm_avg,z_voltage
1,0.9994303821361429,1.0
2,0.9994303930682452,1.0
3,0.9987601442950638,1.0
4,0.9971921851995097,1.0
5,0.9994306498713846,1.0
6,1.014889156509222,1.0
7,0.9979762189520157,1.0
8,1.0012736945304372,1.0
9,1.0012736952013952,1.0
10,1.0012736928945611,1.0
11,0.9984748369948236,1.0
12,0.9994303821361429,1.0
13,0.9994303821361429,1.0
14,1.0005319771320573,1.0
15,0.9994303821361429,1.0
16,1.0012736952013952,1.0
17,0.9979762189520157,1.0
18,0.9994303821361429,1.0
19,1.0012736952013952,1.0
20,0.9994306498713846,1.0
