bus_id,vm_avg,z_voltage
1,1.020098067574078,0.9839225150027334
2,1.0200980790870229,0.9839225331238238
3,1.0204017423904093,0.9964212576053584
4,1.0192551594781099,0.985404716819276
5,1.0203962365316543,0.9964196421997935
6,1.0499976134462934,0.9999974014869869
7,1.0224552031402763,0.986463563161932
8,1.0258433451510538,0.991599301011632
9,1.0258433519584187,0.9915993145819036
10,1.0258433442211772,0.9915993102825658
11,1.0201015383603675,0.983927469288474
12,1.0195825468337432,0.9971121268137508
13,1.025054244118262,0.9897539951739481
14,1.0224597884073063,0.9864685595635213
15,1.0195825468395447,0.9971121269614582
16,1.0258433519613581,0.9915993156555603
17,1.0258433519583845,0.9915993130227037
