bus_id,vm_avg,z_voltage
1,0.9533236803506214,0.8792537920816061
2,0.9533236842271765,0.8792537977358186
3,0.9584161677737931,0.8896248186480681
4,0.9532702005191801,0.8791829065669963
5,0.9584109022349847,0.8896191898605832
6,0.9685834827593128,0.9004171023253131
7,0.9568299861306296,0.8844763384183469
8,0.9608088248356349,0.8901242718050999
9,0.9608088326729735,0.8901242844874832
10,0.9608088250298784,0.890124272721815
11,0.9533294121149405,0.8792621655899872
12,0.958286654753776,0.8896097416536166
13,0.960053625183034,0.8891188928517777
14,0.9568368356270024,0.8844858696354818
15,0.960808832672972,0.8901242830870811
16,0.9608088326729702,0.8901242830456095
