bus_id,vm_avg,z_voltage
1,0.886424991038858,0.7802763237659863
2,0.8864250010444166,0.7802763407669262
3,0.8914930670978309,0.7911618551173386
4,0.8849478131530072,0.7799720207683998
5,0.891489299613232,0.7911577620285002
6,0.9277452175048145,0.8403119543621282
7,0.8913903347936353,0.7878075445981945
8,0.8967674923913173,0.7962067037558215
9,0.8967675026942974,0.7962067208155817
10,0.8967674963810306,0.7962067118756717
11,0.8864325224942308,0.7802886117538083
12,0.890555380694923,0.7906243811406957
13,0.8958688688626859,0.7943871810681716
14,0.8913997797727032,0.7878220082308915
15,0.890555380694923,0.7906243811406936
16,0.8967675026942966,0.7962067203960521
17,0.8967675026942966,0.7962067203893504
