bus_id,vm_avg,z_voltage
1,1.0181032113011932,0.9781887731956432
2,1.0181032227934679,0.9781887909378341
3,1.0233958062225976,0.9993027452072115
4,1.0175824582929829,0.9790034121232628
5,1.0233900344323477,0.9993010020527117
6,1.0499999894794847,0.9999999876436283
7,1.0221333392488932,0.983604515710771
8,1.0271001774119288,0.9921613551788514
9,1.0271001870666463,0.9921613667558159
10,1.027100176464207,0.9921613463850903
11,1.0181097681224767,0.9781980562073785
12,1.0225790995816582,0.9999999938516025
13,1.0271001922299863,0.9921637485121253
14,1.0221410365174923,0.9836139173092796
15,1.0225790970497135,0.9999999823904261
16,1.027100185294475,0.9921613589739641
17,1.0271001870666623,0.9921613707702488
