bus_id,vm_avg,z_voltage
1,1.019474191376271,0.9821006244414908
2,1.0194742028814034,0.9821006423221021
3,1.020551499292494,0.9980438274223442
4,1.0194791165907142,0.9821076543992641
5,1.0205459911166346,0.99804221680344
6,1.0499987640269648,0.9999986538242367
7,1.022343789638979,0.9863699303696902
8,1.0259979109533852,0.9931683196425383
9,1.0259979177577552,0.9931683332648241
10,1.0259979100655272,0.993168327175914
11,1.0194791091729154,0.9821075788904396
12,1.0197319582315805,0.9987363203788782
13,1.0252086699902312,0.9913048777722936
14,1.0223488454212104,0.9863769489955234
15,1.0197319582314666,0.9987363203699015
16,1.025997917763405,0.9931683317573707
17,1.0259979177577196,0.9931683317362227
