Iteration,Total_Load_Shed,Lower_Level_Load_Shed,Upper_Level_Load_Shed
1,1374.7761350633562,1374.7761350633562,1328.4113891881477
2,1374.7761350633562,1374.7761350633562,1328.4113891881477
3,1374.7761350633562,1374.7761350633562,1328.4113891881477
4,1374.7761350633562,1374.7761350633562,1328.4113891881477
5,1374.7761350633562,1374.7761350633562,1328.4113891881477
