alpha,period,lambda,total_shed,max_shed
0.0,1,5.0,8.601769911504428,8.601769911504428
0.0,2,5.0,8.336283185840712,8.336283185840712
0.0,3,5.0,8.070796460176995,8.070796460176995
0.0,4,5.0,8.070796460176995,8.070796460176995
0.0,5,5.0,8.49557522123894,8.49557522123894
0.0,6,5.0,10.99115044247788,9.451327433628322
0.0,7,5.0,18.544733367000177,7.221238938053101
0.0,8,5.0,27.84483587322232,15.207667731629394
0.0,9,5.01,29.69334728151772,15.463258785942495
0.0,10,5.04,30.989284401594624,15.591054313099043
0.0,11,5.15,31.913540105742328,16.194690265486734
0.0,12,5.5,35.07283214114056,16.566371681415937
0.0,13,6.4,35.1259294862733,16.61946902654868
0.0,14,8.38,31.945036613984005,16.35398230088496
0.0,15,11.95,31.28626763550002,15.823008849557526
0.0,16,17.17,30.59600214877436,15.463258785942495
0.0,17,23.15,32.28522152167153,15.718849840255594
0.0,18,28.08,38.273107785030625,16.10223642172524
0.0,19,30.0,37.4792767932795,16.23003194888179
0.0,20,28.08,36.10802042156929,16.10223642172524
0.0,21,23.15,25.70115072521135,15.718849840255594
0.0,22,17.17,16.747490740478952,15.207667731629394
0.0,23,11.95,14.696485623003198,14.696485623003198
0.0,24,8.38,8.814159292035402,8.814159292035402
0.05263157894736842,1,5.0,8.601769911504428,8.601769911504428
0.05263157894736842,2,5.0,8.336283185840712,8.336283185840712
0.05263157894736842,3,5.0,8.070796460176995,8.070796460176995
0.05263157894736842,4,5.0,8.070796460176995,8.070796460176995
0.05263157894736842,5,5.0,8.49557522123894,8.49557522123894
0.05263157894736842,6,5.0,10.99115044247788,9.451327433628322
0.05263157894736842,7,5.0,18.544733367000177,7.221238938053101
0.05263157894736842,8,5.0,27.84483587322232,15.207667731629394
0.05263157894736842,9,5.01,29.69334728151772,15.463258785942495
0.05263157894736842,10,5.04,30.989284401594624,15.591054313099043
0.05263157894736842,11,5.15,31.913540105742328,16.194690265486734
0.05263157894736842,12,5.5,35.07283214114056,16.566371681415937
0.05263157894736842,13,6.4,35.1259294862733,16.61946902654868
0.05263157894736842,14,8.38,31.945036613984005,16.35398230088496
0.05263157894736842,15,11.95,31.28626763550002,15.823008849557526
0.05263157894736842,16,17.17,30.59600214877436,15.463258785942495
0.05263157894736842,17,23.15,32.28522152167153,15.718849840255594
0.05263157894736842,18,28.08,38.273107785030625,16.10223642172524
0.05263157894736842,19,30.0,37.4792767932795,16.23003194888179
0.05263157894736842,20,28.08,36.10802042156929,16.10223642172524
0.05263157894736842,21,23.15,25.701150623944915,15.718849840255594
0.05263157894736842,22,17.17,16.747490740478952,15.207667731629394
0.05263157894736842,23,11.95,14.696485623003198,14.696485623003198
0.05263157894736842,24,8.38,8.814159292035402,8.814159292035402
0.10526315789473684,1,5.0,8.601769911504428,8.601769911504428
0.10526315789473684,2,5.0,8.336283185840712,8.336283185840712
0.10526315789473684,3,5.0,8.070796460176995,8.070796460176995
0.10526315789473684,4,5.0,8.070796460176995,8.070796460176995
0.10526315789473684,5,5.0,8.49557522123894,8.49557522123894
0.10526315789473684,6,5.0,10.99115044247788,9.451327433628322
0.10526315789473684,7,5.0,18.544733367000177,7.221238938053101
0.10526315789473684,8,5.0,27.84483587322232,15.207667731629394
0.10526315789473684,9,5.01,29.69334728151772,15.463258785942495
0.10526315789473684,10,5.04,30.989284401594624,15.591054313099043
0.10526315789473684,11,5.15,31.913540105742328,16.194690265486734
0.10526315789473684,12,5.5,35.07283214114056,16.566371681415937
0.10526315789473684,13,6.4,35.1259294862733,16.61946902654868
0.10526315789473684,14,8.38,31.945036613984005,16.35398230088496
0.10526315789473684,15,11.95,31.28626763550002,15.823008849557526
0.10526315789473684,16,17.17,30.59600214877436,15.463258785942495
0.10526315789473684,17,23.15,32.28522152167153,15.718849840255594
0.10526315789473684,18,28.08,38.273107785030625,16.10223642172524
0.10526315789473684,19,30.0,37.4792767932795,16.23003194888179
0.10526315789473684,20,28.08,36.10802042156929,16.10223642172524
0.10526315789473684,21,23.15,25.701150623944915,15.718849840255594
0.10526315789473684,22,17.17,16.747490740478952,15.207667731629394
0.10526315789473684,23,11.95,14.696485623003198,14.696485623003198
0.10526315789473684,24,8.38,8.814159292035402,8.814159292035402
0.15789473684210525,1,5.0,8.601769911504428,8.601769911504428
0.15789473684210525,2,5.0,8.336283185840712,8.336283185840712
0.15789473684210525,3,5.0,8.070796460176995,8.070796460176995
0.15789473684210525,4,5.0,8.070796460176995,8.070796460176995
0.15789473684210525,5,5.0,8.49557522123894,8.49557522123894
0.15789473684210525,6,5.0,10.99115044247788,9.451327433628322
