case,fair_func,period,load_id,weight
motivation_c,equality_min,6,8,2.499999825380101
motivation_c,equality_min,6,1,2.499999825431765
motivation_c,equality_min,6,6,2.499999825276578
motivation_c,equality_min,6,11,2.499999825576159
motivation_c,equality_min,6,9,2.4999998255761593
motivation_c,equality_min,6,14,2.4999998276177493
motivation_c,equality_min,6,3,7.50000032498753
motivation_c,equality_min,6,7,2.499999825527376
motivation_c,equality_min,6,4,2.499999825543856
motivation_c,equality_min,6,13,2.4999998252585516
motivation_c,equality_min,6,15,2.499999825527432
motivation_c,equality_min,6,2,2.4999998290445973
motivation_c,equality_min,6,10,2.4999998256742866
motivation_c,equality_min,7,5,2.4999998256149367
motivation_c,equality_min,7,12,2.4999998261417278
motivation_c,equality_min,7,8,2.499999825463614
motivation_c,equality_min,7,1,2.499999825526775
motivation_c,equality_min,7,6,2.499999825337163
motivation_c,equality_min,7,11,2.49999982570288
motivation_c,equality_min,7,9,2.499999825702881
motivation_c,equality_min,7,14,2.499999828192853
motivation_c,equality_min,7,3,7.500000324984784
motivation_c,equality_min,7,7,2.499999825643526
motivation_c,equality_min,7,4,2.499999825665383
motivation_c,equality_min,7,13,2.4999998253150917
motivation_c,equality_min,7,15,2.499999825643594
motivation_c,equality_min,7,2,2.4999998299258235
motivation_c,equality_min,7,10,2.4999998258223797
motivation_c,equality_min,8,5,2.499999825805261
motivation_c,equality_min,8,12,2.4999998264954564
motivation_c,equality_min,8,8,2.4999998256069347
motivation_c,equality_min,8,1,2.4999998256898985
motivation_c,equality_min,8,6,2.4999998254410336
motivation_c,equality_min,8,11,2.499999825920442
motivation_c,equality_min,8,9,2.499999825920443
motivation_c,equality_min,8,14,2.4999998291798704
motivation_c,equality_min,8,3,7.500000324980069
motivation_c,equality_min,8,7,2.499999825843015
motivation_c,equality_min,8,4,2.499999825874884
motivation_c,equality_min,8,13,2.4999998254119746
motivation_c,equality_min,8,15,2.499999825843104
motivation_c,equality_min,8,2,2.499999831441554
motivation_c,equality_min,8,10,2.4999998260765195
