alpha,period,lambda,total_shed,max_shed
0.0,1,5.0,3.8361037800166002,1.1463877458087177
0.0,2,5.0,12.488675822004575,7.571959949887134
0.0,3,5.01,19.304920094251795,3.6716679737209583
0.0,4,6.4,24.512559093452353,6.318507926381457
0.0,5,17.17,21.83289461160751,7.233110943883682
0.0,6,30.0,21.49177318557717,4.150964424582601
0.0,7,23.15,14.814012147560476,3.685808634517109
0.0,8,11.95,7.611147479654992,2.6717989168646046
0.09090909090909091,1,5.0,3.836125904470851,1.1464420858599937
0.09090909090909091,2,5.0,12.488678665343764,7.571915846543085
0.09090909090909091,3,5.01,19.304923615859522,4.036110961819556
0.09090909090909091,4,6.4,24.512559127065977,6.164369753727648
0.09090909090909091,5,17.17,22.5133619523376,10.898930051972703
0.09090909090909091,6,30.0,22.22376234381791,4.387644282974087
0.09090909090909091,7,23.15,14.814015607252845,3.685812773507322
0.09090909090909091,8,11.95,7.61115227677267,2.6717868764674444
0.18181818181818182,1,5.0,3.8361148041863764,1.1463925538625352
0.18181818181818182,2,5.0,12.600779143553087,3.3498102795105194
0.18181818181818182,3,5.01,19.304923309605922,4.036718364830064
0.18181818181818182,4,6.4,24.5125640554596,7.214311716540293
0.18181818181818182,5,17.17,23.610061144543288,14.067231128635601
0.18181818181818182,6,30.0,23.82749802935039,4.112107213378973
0.18181818181818182,7,23.15,15.28673347414496,3.685747631174267
0.18181818181818182,8,11.95,7.611168852076879,2.6717410736436236
0.2727272727272727,1,5.0,3.8361304494241484,1.146421296325142
0.2727272727272727,2,5.0,12.646143685605988,2.271756193963959
0.2727272727272727,3,5.01,19.304925813026323,4.03670332125126
0.2727272727272727,4,6.4,24.512567266302693,6.16426176236702
0.2727272727272727,5,17.17,24.52191802196577,12.292442592796245
0.2727272727272727,6,30.0,23.49478534865238,4.122456536797697
0.2727272727272727,7,23.15,16.28098299946544,3.6857199275883983
0.2727272727272727,8,11.95,7.611176040016685,2.671737303842634
0.36363636363636365,1,5.0,3.8869145237367464,1.1765782065922032
0.36363636363636365,2,5.0,12.68970646187619,2.6015534401883675
0.36363636363636365,3,5.01,19.304923715450755,4.0367928723566395
0.36363636363636365,4,6.4,24.512561869025067,7.0973099357546054
0.36363636363636365,5,17.17,23.66273540276562,14.008522033775208
0.36363636363636365,6,30.0,23.786308014110062,3.9815538480760035
0.36363636363636365,7,23.15,16.460059356461507,3.685769706714931
0.36363636363636365,8,11.95,8.128077581703678,4.097711994387797
0.45454545454545453,1,5.0,3.8361166386744343,1.146395673692769
0.45454545454545453,2,5.0,12.689712014742716,2.60211051416847
0.45454545454545453,3,5.01,19.30492308781431,4.036793316883427
0.45454545454545453,4,6.4,24.92426681855077,10.246334736459646
0.45454545454545453,5,17.17,26.54455315373308,11.009355178457465
0.45454545454545453,6,30.0,23.64750190872583,4.843367735548452
0.45454545454545453,7,23.15,17.21939448275759,4.045715246529493
0.45454545454545453,8,11.95,8.883507300828533,2.6717863555200934
0.5454545454545454,1,5.0,3.8361062827946983,1.1463866888647145
0.5454545454545454,2,5.0,12.689711294514876,2.602123683753847
0.5454545454545454,3,5.01,19.304920325786657,4.036813309236127
0.5454545454545454,4,6.4,24.51255958026011,6.164255840726664
0.5454545454545454,5,17.17,25.423677372590802,12.31657494137308
0.5454545454545454,6,30.0,23.21730860094837,4.43435091117923
0.5454545454545454,7,23.15,16.85151802204703,3.139873557525176
0.5454545454545454,8,11.95,9.738485031446425,6.046664501136988
0.6363636363636364,1,5.0,4.119591761873697,1.3805287181602321
0.6363636363636364,2,5.0,13.737082610777346,2.6016272496438306
0.6363636363636364,3,5.01,20.57894396070569,4.0366848429853395
0.6363636363636364,4,6.4,26.78228403055344,14.576939033615199
0.6363636363636364,5,17.17,25.93975141182783,8.91855064625972
0.6363636363636364,6,30.0,23.093390796061446,4.316469728157209
0.6363636363636364,7,23.15,16.765974223870312,3.259175072792208
0.6363636363636364,8,11.95,9.877951166358542,6.046239881910976
0.7272727272727273,1,5.0,4.119575527204952,1.380529129982665
0.7272727272727273,2,5.0,14.075762061500006,5.136051812897851
0.7272727272727273,3,5.01,20.578945611848642,4.036728179271849
0.7272727272727273,4,6.4,26.782296893499538,14.576733037754263
0.7272727272727273,5,17.17,26.253546268706813,8.806676846637673
0.7272727272727273,6,30.0,23.093368173717213,4.316480844695593
0.7272727272727273,7,23.15,16.460157532947168,3.6856402415381138
0.7272727272727273,8,11.95,9.877873401508799,6.04586088194046
0.8181818181818182,1,5.0,4.070258088492735,1.3805307615482898
0.8181818181818182,2,5.0,13.737003045711678,2.6020994661715933
0.8181818181818182,3,5.01,20.578950187276703,4.036779443509804
0.8181818181818182,4,6.4,30.34267803674194,16.619432721280518
0.8181818181818182,5,17.17,26.96448400648416,8.12064004269277
0.8181818181818182,6,30.0,23.322756127826594,4.534605560412217
0.8181818181818182,7,23.15,16.460043826058023,3.685804989784194
0.8181818181818182,8,11.95,9.441485210205569,3.3925094593721923
0.9090909090909091,1,5.0,4.070271519761523,1.3805301190305688
0.9090909090909091,2,5.0,13.737006722526555,2.60209189911109
0.9090909090909091,3,5.01,22.97660065507613,7.3626050738838
0.9090909090909091,4,6.4,31.655349006894813,16.61944906298551
0.9090909090909091,5,17.17,26.951954579556446,8.166589698475432
0.9090909090909091,6,30.0,23.74705752661439,4.938032538152847
0.9090909090909091,7,23.15,16.460029937915845,3.685814910830637
0.9090909090909091,8,11.95,8.957781493803957,2.5548454487896626
1.0,1,5.0,4.070479274919964,1.3805304657259558
1.0,2,5.0,13.737641922966656,2.602373683854496
