bus_id,vm_avg,z_voltage
1,1.0188771025609773,1.0
2,1.0188771136328736,1.0
3,1.0194011120846043,1.0
4,1.0169529498550978,1.0
5,1.0194011120846043,1.0
6,1.03,1.0
7,1.017969790859305,1.0
8,1.02057622895333,1.0
9,1.02057622895333,1.0
10,1.02057622895333,1.0
11,1.0182117938591435,1.0
12,1.0194013973905316,1.0
13,1.0188771025609773,1.0
14,1.0198488788902857,1.0
15,1.0194013973905316,1.0
16,1.02057622895333,1.0
17,1.017969790859305,1.0
18,1.0188771025609773,1.0
19,1.02057622895333,1.0
20,1.0194011120846043,1.0
