bus_id,vm_avg,z_voltage
1,1.0007325863715761,1.0
2,1.0007325972990078,1.0
3,0.9998126519149168,1.0
4,1.0007307375313192,1.0
5,1.0015017630387673,1.0
6,1.014889156509222,1.0
7,1.0007289951884657,1.0
8,1.0023218969131449,1.0
9,1.0023218969131449,1.0
10,1.0023218969131449,1.0
11,1.000730728035781,1.0
12,1.0007325863715761,1.0
13,1.0007325863715761,1.0
14,1.0023218978201787,1.0
15,1.0007325863715761,1.0
16,1.0023218969131449,1.0
17,1.0007289951884657,1.0
18,1.0007325863715761,1.0
19,1.0023218969131449,1.0
20,1.0015017630387673,1.0
