load_id,proportional,efficiency,min_max,equality_min,jain
1,1.0099999899999998,10.10000009635426,5.381368924134859,0.9999999900006183,1.000001429340424
2,1.0099999899999998,1.000000249978064,5.286877826198457,10.000500037502636,10.499996920369728
3,1.0099999899999998,1.0000000108223979,5.8356809799750895,9.403879687257778,10.499999998830893
4,1.0099999899999998,1.0000000273279954,5.095647940892028,10.000500037502468,10.499999524318449
5,1.0099999899999998,1.0001983907405512,5.3190154446589775,1.0000000126073425,1.0047368947009956
6,1.0099999899999998,1.0000944479744307,5.3190272105998595,10.000500037500753,10.499979961215011
7,1.0099999899999998,10.100000075502685,5.142712071230925,10.00050003750308,10.499992126680217
8,1.0099999899999998,1.0002320086473324,5.3190296331775615,10.000500037427912,10.498831134145853
9,1.0099999899999998,10.100000094785392,5.365615032196788,0.9999999900008473,1.000001916867566
10,1.0099999899999998,1.002577035569101,5.319030425094543,0.9999999903196479,1.0007086128120402
11,1.0099999899999998,10.100000094797048,5.36574137483646,0.9999999900008062,1.0000018705422682
12,1.0099999899999998,1.0000000511131268,5.183469817515876,10.00050003750299,10.499999435908663
13,1.0099999899999998,1.0001385875767512,5.3190503883371685,10.00050003743561,1.000060990325128
14,1.0099999899999998,1.0001860948818484,5.319030050249132,10.000500033388466,10.496000021721029
15,1.0099999899999998,10.100000094976528,5.245205484770741,10.000500037502682,4.641340115125046
