Iteration,Total_Load_Shed,Lower_Level_Load_Shed,Upper_Level_Load_Shed
1,1374.7761350633562,1374.7761350633562,1342.853487021973
2,1374.7761350633562,1374.7761350633562,1342.853487021973
3,1374.7761350633562,1374.7761350633562,1342.853487021973
4,1374.7761350633562,1374.7761350633562,1342.853487021973
5,1374.7761350633562,1374.7761350633562,1342.853487021973
