bus_id,vm_avg,z_voltage
1,1.0157313529042336,1.0
2,1.0157313639315888,1.0
3,1.0168537752045956,1.0
4,1.0158786348584623,1.0
5,1.0168537752045956,1.0
6,1.03,1.0
7,1.0160638938320128,1.0
8,1.0181401772679213,1.0
9,1.0181401772679213,1.0
10,1.0181401772679213,1.0
11,1.0159040646355206,1.0
12,1.016854059113121,1.0
13,1.0157313529042336,1.0
14,1.0174093976868852,1.0
15,1.016854059113121,1.0
16,1.0181401772679213,1.0
17,1.0160638938320128,1.0
18,1.0157313529042336,1.0
19,1.0181401772679213,1.0
20,1.0168537752045956,1.0
