case,fair_func,period,load_id,weight
motivation_c,min_max,0,5,7.499999498322687
motivation_c,min_max,0,12,7.499998708192748
motivation_c,min_max,0,8,7.49999921237819
motivation_c,min_max,0,1,7.499999141942907
motivation_c,min_max,0,6,7.499999723985399
motivation_c,min_max,0,11,7.499998698071804
motivation_c,min_max,0,9,7.49999869770976
motivation_c,min_max,0,14,7.499989085379188
motivation_c,min_max,0,3,7.5000003249804355
motivation_c,min_max,0,7,7.499999113718797
motivation_c,min_max,0,4,7.499999416516918
motivation_c,min_max,0,13,7.499999839645196
motivation_c,min_max,0,15,7.499999225799775
motivation_c,min_max,0,2,7.499990642288454
motivation_c,min_max,0,10,7.499998216639377
motivation_c,min_max,1,5,7.499999644559431
motivation_c,min_max,1,12,7.499999003513786
motivation_c,min_max,1,8,7.499999412067399
motivation_c,min_max,1,1,7.499999355198809
motivation_c,min_max,1,6,7.499999828801419
motivation_c,min_max,1,11,7.499998997483658
motivation_c,min_max,1,9,7.499998997140371
motivation_c,min_max,1,14,7.499991244865449
motivation_c,min_max,1,3,7.500000324983708
motivation_c,min_max,1,7,7.499999331886141
motivation_c,min_max,1,4,7.49999957841573
motivation_c,min_max,1,13,7.499999923720689
motivation_c,min_max,1,15,7.499999423152054
motivation_c,min_max,1,2,7.499992762317539
motivation_c,min_max,1,10,7.499998611946442
motivation_c,min_max,2,5,7.499999723890757
motivation_c,min_max,2,12,7.499999161914063
motivation_c,min_max,2,8,7.499999519933004
motivation_c,min_max,2,1,7.499999470247153
motivation_c,min_max,2,6,7.4999998859058365
motivation_c,min_max,2,11,7.499999158011545
motivation_c,min_max,2,9,7.499999157679034
motivation_c,min_max,2,14,7.4999925845868205
motivation_c,min_max,2,3,7.500000324985511
motivation_c,min_max,2,7,7.4999994496064835
motivation_c,min_max,2,4,7.4999996661131805
motivation_c,min_max,2,13,7.4999999696208794
motivation_c,min_max,2,15,7.49999952974176
motivation_c,min_max,2,2,7.499993841423362
motivation_c,min_max,2,10,7.499998822825304
motivation_c,min_max,3,5,7.499999748959135
motivation_c,min_max,3,12,7.499999211690886
motivation_c,min_max,3,8,7.499999553942099
motivation_c,min_max,3,1,7.499999506499056
motivation_c,min_max,3,6,7.499999903983177
motivation_c,min_max,3,11,7.499999208442155
motivation_c,min_max,3,9,7.499999208113055
motivation_c,min_max,3,14,7.499992993512411
motivation_c,min_max,3,3,7.500000324986084
motivation_c,min_max,3,7,7.49999948669645
motivation_c,min_max,3,4,7.499999693802169
motivation_c,min_max,3,13,7.499999984169081
motivation_c,min_max,3,15,7.499999563347805
motivation_c,min_max,3,2,7.499994162031609
motivation_c,min_max,3,10,7.499998888875889
motivation_c,min_max,4,5,7.499999723890757
motivation_c,min_max,4,12,7.499999161914063
motivation_c,min_max,4,8,7.499999519933004
motivation_c,min_max,4,1,7.499999470247153
motivation_c,min_max,4,6,7.4999998859058365
motivation_c,min_max,4,11,7.499999158011545
motivation_c,min_max,4,9,7.499999157679034
motivation_c,min_max,4,14,7.4999925845868205
motivation_c,min_max,4,3,7.500000324985511
motivation_c,min_max,4,7,7.4999994496064835
motivation_c,min_max,4,4,7.4999996661131805
motivation_c,min_max,4,13,7.4999999696208794
motivation_c,min_max,4,15,7.49999952974176
motivation_c,min_max,4,2,7.499993841423362
motivation_c,min_max,4,10,7.499998822825304
motivation_c,min_max,5,5,7.499999644559431
motivation_c,min_max,5,12,7.499999003513786
motivation_c,min_max,5,8,7.499999412067399
motivation_c,min_max,5,1,7.499999355198809
motivation_c,min_max,5,6,7.499999828801419
motivation_c,min_max,5,11,7.499998997483658
motivation_c,min_max,5,9,7.499998997140371
motivation_c,min_max,5,14,7.499991244865449
motivation_c,min_max,5,3,7.500000324983708
motivation_c,min_max,5,7,7.499999331886141
motivation_c,min_max,5,4,7.49999957841573
motivation_c,min_max,5,13,7.499999923720689
motivation_c,min_max,5,15,7.499999423152054
motivation_c,min_max,5,2,7.499992762317539
motivation_c,min_max,5,10,7.499998611946442
