Formulation,TotalServed_pct,TotalShed_kW,MaxShed_kW,ShedVariance,JainsIndex,PalmaRatio,GiniCoeff,CV_Served
Efficiency,39.36,135.63,47.28,282.95,0.9691,0.4306,0.9588,0.1849
