bus_id,vm_avg,z_voltage
1,1.03,0.9778483961922623
2,1.030000004189793,0.977742545571863
3,1.0324731579193456,0.9999999944443941
4,1.0299264711050364,0.9777336350200718
5,1.032467844800389,0.999999994552935
6,1.0406349600200435,0.9897213800924378
7,1.0321185968634303,0.9999999922273208
8,1.0345885890550723,0.9999999921897348
9,1.0345886000794797,0.9838761657137165
10,1.034588587292959,0.9838761423555336
11,1.0300033730311755,0.9777463872774542
12,1.0320295448326853,0.9909853735954568
13,1.0338885506555469,1.0000000023638635
14,1.032122099615785,0.9999999921139202
15,1.0345885983279584,0.9838761582243128
16,1.0345885983121172,0.9838761581910375
