bus_id,vm_avg,z_voltage
1,1.03,0.9778376545726931
2,1.0300000116374237,0.9777425599216883
3,1.0314331866407502,1.000000005677201
4,1.0295115578499148,0.9774230533492185
5,1.0314299508251081,1.0000000030522567
6,1.0500000052490492,1.0000000085431606
7,1.0319644063951143,1.0000000030123488
8,1.0343931808170026,1.0000000030006246
9,1.034393186353782,0.9828082234265008
10,1.0343931808982176,0.9828082176182499
11,1.0300030348871763,0.9777460075286206
12,1.0314302266879434,0.9824124471123687
13,1.0336148088222596,1.0000000005128928
14,1.0319644097059049,1.0000000022505124
15,1.0314302266879434,0.9823872423860917
16,1.034393186353782,0.9828082234265006
17,1.0319644097059049,0.9799898976333565
18,1.034393186353782,0.9828082234265006
