bus_id,vm_avg,z_voltage
1,1.0223006056556607,0.9800738234206153
2,1.022300617200646,0.9800738406649586
3,1.0233789241183562,0.9913185320519012
4,1.021030914551946,0.9821663458573492
5,1.0233739280545453,0.9913167988461303
6,1.0500000052443619,1.0000000048108377
7,1.0247796037979116,0.9822932658137957
8,1.0281307145456546,0.9874687344192546
9,1.0281307162621436,0.9874687476582806
10,1.028130704595183,0.9874687215001009
11,1.0223039974252879,0.9800785444663109
12,1.023204999640533,0.9914584024686844
13,1.0273460198620257,0.9857074995805475
14,1.0247845258753898,0.982298094714982
15,1.0232049996410646,0.9914584024705019
16,1.0281307146912926,0.9874687388862178
17,1.0281307182466917,0.9874687459124117
