bus_id,vm_avg,z_voltage
1,1.018783743093884,0.9790560053074201
2,1.0187837546009055,0.9790560230562364
3,1.0246793131002736,0.9956483984206144
4,1.017500368868016,0.9813150923569748
5,1.0246760391567404,0.9956475682578055
6,1.0500000052433456,1.0000000048098712
7,1.0231059804534777,0.9839996478699653
8,1.0279339397043952,0.9919390744287361
9,1.0279339430150516,0.9919390888920259
10,1.027933933688528,0.9919390657289539
11,1.0187902916141975,0.9790653073228324
12,1.0238668756523712,0.9963459401361054
13,1.027153211079652,0.9900699860718226
14,1.0231133364071792,0.9840089977767688
15,1.0238668756523608,0.9963459401360744
16,1.0279339418951425,0.9919390820113857
17,1.0279339449954514,0.991939087306068
