bus_id,vm_avg,z_voltage
1,1.022190179262535,0.9806918614503087
2,1.0221901908069697,0.9806918788536003
3,1.0222102324829265,0.9933071707103484
4,1.0213374401709843,0.9821112671262813
5,1.0222047481059997,0.9933055468580161
6,1.0500000052443803,1.0000000048108577
7,1.0245477317389873,0.983193988387981
8,1.0276017700576112,0.9886397413409262
9,1.0276017712607075,0.9886397548016544
10,1.0276017590566477,0.9886397282666393
11,1.0221936396060347,0.9806967129624263
12,1.021393910064628,0.9939913438394111
13,1.0268173398947695,0.9868371240715532
14,1.0245477289754221,0.9831939949151178
15,1.0213939100646041,0.9939913438393058
16,1.0276017696627793,0.9886397458677568
17,1.0245477309677824,0.9831939931403231
18,1.027601773246838,0.9886397531066099
