bus_id,vm_avg,z_voltage
1,1.0234897806637209,0.9854455452036738
2,1.0234897922220065,0.985445563244031
3,1.0231500461889105,0.996356259450255
4,1.0222169242120465,0.9877249183165778
5,1.0231445742522836,0.9963545634245294
6,1.0500000052476595,1.000000004814454
7,1.0255631482523555,0.9870552545881118
8,1.0284641409083457,0.9917638637810713
9,1.02846414183513,0.9917638763682209
10,1.0284641292734402,0.9917638482118634
11,1.0234924736003765,0.9854494083772677
12,1.0225847412734013,0.9968327630086681
13,1.0276802528022821,0.9899202433776609
14,1.025563145201546,0.9870552601062603
15,1.0225847412734328,0.9968327630093405
16,1.0284641400883288,0.9917638668343173
17,1.0255631472147444,0.9870552584965465
18,1.0284641438120594,0.9917638747550054
