bus_id,vm_avg,z_voltage
1,1.0127702908787357,0.9584017703263092
2,1.0127702949978505,0.9584017753826526
3,1.0169234642794829,0.9698361967205702
4,1.0123602613338687,0.9587682950075525
5,1.016918721737584,0.9698341143333754
6,1.0277603821470946,0.9751807705129919
7,1.015818604934405,0.9618850643642197
8,1.019845811400276,0.9671785107850249
9,1.019845819528656,0.9671785210598101
10,1.0198458125462044,0.9671785145700107
11,1.0127744938449739,0.9584068893002932
12,1.0161767710555958,0.970949348964352
13,1.0194657282782777,0.9666863890176922
14,1.0158244935225422,0.9618916411988584
15,1.0198458195286468,0.9671785212029724
16,1.019845819528671,0.9671785208813397
