bus_id,vm_avg,z_voltage
1,1.0205413893576887,0.9775653008347159
2,1.0205414008840206,0.977565317960386
3,1.026383246754448,0.9982117849303684
4,1.0198791236805433,0.9786275510516165
5,1.0263778500541647,0.9982100636238097
6,1.050000005244463,1.0000000048109507
7,1.0246164211825721,0.982765069182175
8,1.0291479672000419,0.990873762067807
9,1.029147970517797,0.9908737784586038
10,1.0291479606288838,0.9908737547109472
11,1.0205479263604,0.9775743613673559
12,1.0258662916354535,0.9986520602882886
13,1.028365639595859,0.989045330844021
14,1.0246233115027825,0.9827742340564998
15,1.0258662916356462,0.9986520602893307
16,1.0291479689177925,0.9908737695186536
17,1.0291479724986736,0.9908737767968447
