bus_id,vm_avg,z_voltage
1,1.0190505630531603,0.974454254277755
2,1.0190505745649656,0.9744542710761752
3,1.0257762236834405,0.9902801645325758
4,1.0177765081035097,0.9764146566972396
5,1.0257734014398174,0.9902794710509352
6,1.0500000052491039,1.0000000048159945
7,1.0233689641703767,0.9793015682643351
8,1.0285862156587136,0.9870579890941694
9,1.0285862202051743,0.9870580049006343
10,1.0285862101754455,0.9870579781568979
11,1.0190571095289955,0.9744632167088568
12,1.0249682027227502,0.9909470605453736
13,1.028586225381151,0.9870580124604346
14,1.0233771767096538,0.9793107072256038
15,1.024968202722733,0.9909470605449648
16,1.0285862184238044,0.9870579954034973
17,1.0285862221812574,0.9870580031587824
