bus_id,vm_avg,z_voltage
1,1.03,0.9777425378656902
2,1.030000011637734,0.9777425511370033
3,1.033403155347565,0.9823432220885315
4,1.0287500275716033,0.9771852382013558
5,1.033401188684564,0.9823416640496123
6,1.0500000052482825,1.0000000048569402
7,1.0322114453927291,0.9803930795894364
8,1.0351417609447455,0.9836303856731721
9,1.0351417620212342,0.9836303861755242
10,1.035141763113276,0.9836303875583537
11,1.0300029436606992,0.9777458947124434
12,1.0334014651249952,0.982341944126402
13,1.034363410729526,0.9832066882372675
14,1.0322114425442546,0.9803930745287727
15,1.033401465125031,0.9823419441263325
16,1.0351417639527765,0.983630386633543
17,1.0322114444942028,0.9803930752015323
18,1.0351417639673788,0.9836303866512776
